season,weekend,time_of_day,dew_point,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
spring,weekday,morning,10.79203053798543,55.86,55.86,55.86,294.69,294.69,294.69,365.9,365.9,365.9,73.12,73.12,73.12,969.68,969.68,969.68,15.59,15.59,15.59,11.75,11.75,11.75,3.4,3.4,1,3.4,3.81
spring,weekday,morning,10.999661258609267,57.65,57.65,57.65,114.24,114.24,114.24,377.6,377.6,377.6,61.62,61.62,61.62,971.05,971.05,971.05,18.51,18.51,18.51,13.81,13.81,13.81,9.1,9.1,1,9.1,5.88
spring,weekday,morning,10.744319929303636,46.54,46.54,46.54,293.77,293.77,293.77,358.3,358.3,358.3,59.83,59.83,59.83,970.99,970.99,970.99,18.71,18.71,18.71,13.69,13.69,13.69,6.4,6.4,1,6.4,8.09
spring,weekday,morning,9.813304071606428,54.06,54.06,54.06,113.46,113.46,113.46,359.8,359.8,359.8,49.97,49.97,49.97,971.37,971.37,971.37,20.61,20.61,20.61,16.0,16.0,16.0,9.9,9.9,1,9.9,6.48
spring,weekday,morning,9.241522780313591,61.86,61.86,61.86,294.25,294.25,294.25,379.3,379.3,379.3,46.66,46.66,46.66,970.83,970.83,970.83,21.1,21.1,21.1,15.56,15.56,15.56,5.3,5.3,1,5.3,5.18
spring,weekday,morning,10.32018071019843,65.38,65.38,65.38,114.51,114.51,114.51,383.0,383.0,383.0,50.56,50.56,50.56,977.28,977.28,977.28,20.97,20.97,20.97,16.75,16.75,16.75,6.5,6.5,1,6.5,8.7
spring,weekday,morning,11.399739701593864,64.8,64.8,64.8,113.68,113.68,113.68,364.2,364.2,364.2,50.66,50.66,50.66,977.88,977.88,977.88,22.11,22.11,22.11,17.69,17.69,17.69,9.1,9.1,1,9.1,9.25
spring,weekday,afternoon,11.900475485425783,68.76,68.76,68.76,113.62,113.62,113.62,367.4,367.4,367.4,47.47,47.47,47.47,977.5,977.5,977.5,23.73,23.73,23.73,18.12,18.12,18.12,9.9,9.9,1,9.9,18.03
spring,weekday,afternoon,11.79015647422276,65.8,65.8,65.8,113.63,113.63,113.63,372.0,372.0,372.0,47.87,47.87,47.87,977.47,977.47,977.47,23.47,23.47,23.47,16.5,16.5,16.5,10.3,10.3,1,10.3,13.87
spring,weekday,afternoon,9.9216466264124,64.76,64.76,64.76,113.83,113.83,113.83,368.7,368.7,368.7,47.25,47.25,47.25,977.03,977.03,977.03,21.64,21.64,21.64,14.44,14.44,14.44,5.3,5.3,1,5.3,6.73
spring,weekday,afternoon,9.763905259183844,64.99,64.99,64.99,112.95,112.95,112.95,364.4,364.4,364.4,49.56,49.56,49.56,977.49,977.49,977.49,20.69,20.69,20.69,13.06,13.06,13.06,4.9,4.9,1,4.9,9.09
spring,weekday,morning,9.681035888541148,53.06,53.06,53.06,113.12,113.12,113.12,372.8,372.8,372.8,57.61,57.61,57.61,980.84,980.84,980.84,18.18,18.18,18.18,14.5,14.5,14.5,9.7,9.7,1,9.7,14.38
spring,weekday,morning,10.105724184480382,56.47,56.47,56.47,112.88,112.88,112.88,375.3,375.3,375.3,50.52,50.52,50.52,981.22,981.22,981.22,20.75,20.75,20.75,17.37,17.37,17.37,8.3,8.3,1,8.3,13.58
spring,weekday,afternoon,10.53456700742885,60.02,60.02,60.02,113.96,113.96,113.96,360.6,360.6,360.6,52.34,52.34,52.34,980.33,980.33,980.33,20.64,20.64,20.64,15.19,15.19,15.19,10.0,10.0,1,10.0,9.9
spring,weekend,night,6.923851770554531,57.26,57.26,57.26,113.39,113.39,113.39,361.9,361.9,361.9,62.39,62.39,62.39,981.09,981.09,981.09,14.0,14.0,14.0,7.44,7.44,7.44,4.2,4.2,1,4.2,8.82
spring,weekday,night,10.551080318195696,64.89,64.89,64.89,112.61,112.61,112.61,370.0,370.0,370.0,49.52,49.52,49.52,972.92,972.92,972.92,21.56,21.56,21.56,16.31,16.31,16.31,7.2,7.2,1,7.2,7.54
spring,weekday,morning,9.493275608449933,64.89,64.89,64.89,113.73,113.73,113.73,373.2,373.2,373.2,38.85,38.85,38.85,973.28,973.28,973.28,24.4,24.4,24.4,19.5,19.5,19.5,4.2,4.2,1,4.2,9.03
spring,weekday,morning,10.495256198620336,55.65,55.65,55.65,113.91,113.91,113.91,366.5,366.5,366.5,36.39,36.39,36.39,973.79,973.79,973.79,26.63,26.63,26.63,22.75,22.75,22.75,3.8,3.8,1,3.8,9.86
spring,weekday,morning,10.59270393557624,64.95,64.95,64.95,113.99,113.99,113.99,373.6,373.6,373.6,34.6,34.6,34.6,974.49,974.49,974.49,27.6,27.6,27.6,21.94,21.94,21.94,1.3,1.3,1,1.3,15.99
spring,weekday,morning,10.584448463449629,65.02,65.02,65.02,113.55,113.55,113.55,375.6,375.6,375.6,32.89,32.89,32.89,974.72,974.72,974.72,28.46,28.46,28.46,22.44,22.44,22.44,15.8,15.8,1,15.8,12.43
spring,weekday,afternoon,9.665222712911788,65.23,65.23,65.23,113.69,113.69,113.69,370.1,370.1,370.1,35.04,35.04,35.04,975.46,975.46,975.46,26.33,26.33,26.33,20.56,20.56,20.56,17.9,17.9,1,17.9,16.13
spring,weekday,afternoon,8.71227831514243,62.95,62.95,62.95,113.73,113.73,113.73,365.0,365.0,365.0,34.6,34.6,34.6,976.5,976.5,976.5,25.46,25.46,25.46,19.12,19.12,19.12,3.6,3.6,1,3.6,7.99
spring,weekday,afternoon,7.810233828138528,64.63,64.63,64.63,114.54,114.54,114.54,364.2,364.2,364.2,33.41,33.41,33.41,976.93,976.93,976.93,25.02,25.02,25.02,17.81,17.81,17.81,13.4,13.4,1,13.4,5.68
spring,weekday,afternoon,6.444037882760994,54.78,54.78,54.78,293.57,293.57,293.57,381.5,381.5,381.5,36.75,36.75,36.75,977.63,977.63,977.63,21.89,21.89,21.89,15.69,15.69,15.69,2.6,2.6,1,2.6,6.62
spring,weekday,morning,4.6489997444040565,56.65,56.65,56.65,293.87,293.87,293.87,372.4,372.4,372.4,35.47,35.47,35.47,961.42,961.42,961.42,20.44,20.44,20.44,15.88,15.88,15.88,5.8,5.8,1,5.8,3.39
spring,weekday,morning,3.9816778711043463,52.13,52.13,52.13,113.63,113.63,113.63,384.0,384.0,384.0,58.82,58.82,58.82,966.04,966.04,966.04,11.78,11.78,11.78,8.5,8.5,8.5,2.5,2.5,1,2.5,2.25
spring,weekday,morning,4.233850367117354,55.6,55.6,55.6,295.1,295.1,295.1,378.1,378.1,378.1,50.26,50.26,50.26,965.57,965.57,965.57,14.46,14.46,14.46,10.69,10.69,10.69,3.7,3.7,1,3.7,4.38
spring,weekday,morning,2.773084061018088,56.41,56.41,56.41,113.92,113.92,113.92,357.8,357.8,357.8,39.71,39.71,39.71,966.52,966.52,966.52,16.53,16.53,16.53,12.13,12.13,12.13,2.3,2.3,1,2.3,7.85
spring,weekday,morning,2.949471826781162,54.17,54.17,54.17,293.3,293.3,293.3,346.4,346.4,346.4,37.41,37.41,37.41,966.09,966.09,966.09,17.67,17.67,17.67,13.31,13.31,13.31,1.3,1.3,1,1.3,6.42
spring,weekday,morning,2.5621117413941175,60.82,60.82,60.82,113.72,113.72,113.72,383.9,383.9,383.9,33.61,33.61,33.61,966.62,966.62,966.62,18.94,18.94,18.94,14.56,14.56,14.56,1.6,1.6,1,1.6,6.34
spring,weekday,morning,2.547559755417001,53.67,53.67,53.67,292.7,292.7,292.7,366.7,366.7,366.7,31.61,31.61,31.61,965.88,965.88,965.88,19.91,19.91,19.91,15.25,15.25,15.25,1.9,1.9,1,1.9,6.38
spring,weekday,afternoon,7.780953832863756,60.26,60.26,60.26,114.71,114.71,114.71,387.0,387.0,387.0,42.58,42.58,42.58,970.31,970.31,970.31,20.98,20.98,20.98,15.44,15.44,15.44,17.5,17.5,1,17.5,4.63
spring,weekday,afternoon,7.974013975044439,64.6,64.6,64.6,293.34,293.34,293.34,363.2,363.2,363.2,43.09,43.09,43.09,969.94,969.94,969.94,21.0,21.0,21.0,12.63,12.63,12.63,2.2,2.2,1,2.2,5.3
spring,weekday,afternoon,7.025193268114735,58.99,58.99,58.99,112.9,112.9,112.9,370.9,370.9,370.9,43.9,43.9,43.9,970.75,970.75,970.75,19.65,19.65,19.65,13.0,13.0,13.0,9.4,9.4,1,9.4,4.24
spring,weekday,afternoon,7.173381790854467,65.84,65.84,65.84,293.04,293.04,293.04,378.3,378.3,378.3,44.93,44.93,44.93,969.98,969.98,969.98,19.44,19.44,19.44,12.19,12.19,12.19,2.1,2.1,1,2.1,2.17
spring,weekday,morning,10.679347491267693,61.15,61.15,61.15,293.6,293.6,293.6,375.1,375.1,375.1,30.35,30.35,30.35,976.9,976.9,976.9,29.96,29.96,29.96,26.12,26.12,26.12,6.0,6.0,1,6.0,13.02
spring,weekday,morning,11.387488921939124,65.67,65.67,65.67,112.71,112.71,112.71,368.0,368.0,368.0,22.6,22.6,22.6,976.1,976.1,976.1,36.04,36.04,36.04,27.5,27.5,27.5,5.1,5.1,1,5.1,18.14
spring,weekday,night,12.497944890762868,55.87,55.87,55.87,112.57,112.57,112.57,369.8,369.8,369.8,67.43,67.43,67.43,965.94,965.94,965.94,18.65,18.65,18.65,12.94,12.94,12.94,1.3,1.3,1,1.3,8.6
spring,weekday,morning,12.720971689147769,62.56,62.56,62.56,293.4,293.4,293.4,377.8,377.8,377.8,64.13,64.13,64.13,965.82,965.82,965.82,19.69,19.69,19.69,13.62,13.62,13.62,3.5,3.5,1,3.5,7.02
spring,weekday,morning,13.661861954443065,54.15,54.15,54.15,113.55,113.55,113.55,373.7,373.7,373.7,65.42,65.42,65.42,966.9,966.9,966.9,20.36,20.36,20.36,14.87,14.87,14.87,7.0,7.0,1,7.0,7.63
spring,weekday,morning,13.405015520965883,56.17,56.17,56.17,293.46,293.46,293.46,355.3,355.3,355.3,58.64,58.64,58.64,965.97,965.97,965.97,21.87,21.87,21.87,17.12,17.12,17.12,3.0,3.0,1,3.0,6.4
spring,weekday,morning,13.60591305173019,55.75,55.75,55.75,113.45,113.45,113.45,384.7,384.7,384.7,57.28,57.28,57.28,966.88,966.88,966.88,22.47,22.47,22.47,17.94,17.94,17.94,4.6,4.6,1,4.6,9.29
spring,weekday,morning,12.381057077686386,63.78,63.78,63.78,291.98,291.98,291.98,368.8,368.8,368.8,48.09,48.09,48.09,966.26,966.26,966.26,24.04,24.04,24.04,18.87,18.87,18.87,6.4,6.4,1,6.4,7.77
spring,weekday,afternoon,13.010181172197127,60.26,60.26,60.26,292.45,292.45,292.45,380.3,380.3,380.3,50.78,50.78,50.78,965.89,965.89,965.89,23.82,23.82,23.82,17.19,17.19,17.19,2.6,2.6,1,2.6,12.75
spring,weekday,afternoon,11.396048261871327,63.41,63.41,63.41,113.72,113.72,113.72,371.7,371.7,371.7,49.43,49.43,49.43,966.55,966.55,966.55,22.51,22.51,22.51,16.44,16.44,16.44,3.9,3.9,1,3.9,10.95
spring,weekday,afternoon,10.812008728861603,64.86,64.86,64.86,295.45,295.45,295.45,367.6,367.6,367.6,57.07,57.07,57.07,966.61,966.61,966.61,19.54,19.54,19.54,12.81,12.81,12.81,1.4,1.4,1,1.4,5.15
spring,weekday,afternoon,11.206117072883492,63.51,63.51,63.51,112.13,112.13,112.13,370.2,370.2,370.2,61.27,61.27,61.27,966.72,966.72,966.72,18.82,18.82,18.82,12.31,12.31,12.31,7.9,7.9,1,7.9,6.38
spring,weekday,evening,10.416476459732745,64.95,64.95,64.95,293.44,293.44,293.44,373.4,373.4,373.4,55.38,55.38,55.38,966.15,966.15,966.15,19.6,19.6,19.6,11.69,11.69,11.69,3.4,3.4,1,3.4,5.1
spring,weekday,evening,9.956857482917897,63.76,63.76,63.76,114.89,114.89,114.89,364.6,364.6,364.6,59.24,59.24,59.24,967.22,967.22,967.22,18.03,18.03,18.03,10.75,10.75,10.75,1.7,1.7,1,1.7,4.08
spring,weekday,evening,9.522622000085605,64.93,64.93,64.93,293.29,293.29,293.29,361.3,361.3,361.3,57.18,57.18,57.18,966.52,966.52,966.52,18.13,18.13,18.13,10.88,10.88,10.88,2.0,2.0,1,2.0,3.26
spring,weekday,evening,8.822647077573572,64.725,65.28,64.17,204.715,294.43,115.0,368.95,374.7,363.2,57.84,58.77,56.91,966.7249999999999,966.93,966.52,17.2,17.2,17.2,9.280000000000001,9.31,9.25,2.6,1.6,2,2.1,2.62
spring,weekday,night,8.403783797926389,62.39,62.39,62.39,293.69,293.69,293.69,365.3,365.3,365.3,58.59,58.59,58.59,966.35,966.35,966.35,16.55,16.55,16.55,9.19,9.19,9.19,1.3,1.3,1,1.3,1.0
spring,weekday,night,8.999395524339015,59.71,59.71,59.71,115.4,115.4,115.4,373.7,373.7,373.7,62.69,62.69,62.69,967.28,967.28,967.28,16.12,16.12,16.12,10.81,10.81,10.81,2.7,2.7,2,2.7,4.21
spring,weekday,morning,9.281206176206771,53.71,53.71,53.71,293.77,293.77,293.77,370.6,370.6,370.6,46.47,46.47,46.47,967.83,967.83,967.83,21.21,21.21,21.21,15.56,15.56,15.56,2.4,2.4,1,2.4,4.46
spring,weekday,morning,9.300593692705968,56.97,56.97,56.97,113.8,113.8,113.8,393.0,393.0,393.0,50.04,50.04,50.04,968.87,968.87,968.87,20.03,20.03,20.03,14.19,14.19,14.19,9.1,9.1,1,9.1,4.3
spring,weekday,afternoon,11.373651084290053,63.3,63.3,63.3,293.57,293.57,293.57,345.4,345.4,345.4,57.57,57.57,57.57,968.33,968.33,968.33,20.0,20.0,20.0,13.5,13.5,13.5,2.0,2.0,1,2.0,6.26
spring,weekday,afternoon,11.173291851552408,64.17,64.17,64.17,112.87,112.87,112.87,361.9,361.9,361.9,61.79,61.79,61.79,969.25,969.25,969.25,18.65,18.65,18.65,12.25,12.25,12.25,8.9,8.9,1,8.9,5.06
spring,weekday,afternoon,10.960864564180016,65.02,65.02,65.02,294.2,294.2,294.2,358.0,358.0,358.0,61.5,61.5,61.5,969.13,969.13,969.13,18.5,18.5,18.5,11.88,11.88,11.88,3.8,3.8,1,3.8,4.64
spring,weekday,afternoon,11.545446018162682,65.04,65.04,65.04,293.88,293.88,293.88,369.2,369.2,369.2,64.33,64.33,64.33,969.29,969.29,969.29,18.4,18.4,18.4,12.06,12.06,12.06,1.6,1.6,1,1.6,2.97
spring,weekday,afternoon,10.835279537817128,59.06,59.06,59.06,114.04,114.04,114.04,369.7,369.7,369.7,65.44,65.44,65.44,969.68,969.68,969.68,17.38,17.38,17.38,11.25,11.25,11.25,6.8,6.8,1,6.8,2.37
spring,weekday,evening,10.666345258127633,65.97,65.97,65.97,293.55,293.55,293.55,359.8,359.8,359.8,62.78,62.78,62.78,969.69,969.69,969.69,17.86,17.86,17.86,10.88,10.88,10.88,1.6,1.6,1,1.6,2.08
spring,weekday,morning,11.19841324388617,32.08,32.08,32.08,114.86,114.86,114.86,371.9,371.9,371.9,51.95,51.95,51.95,971.51,971.51,971.51,21.48,21.48,21.48,17.0,17.0,17.0,15.6,15.6,1,15.6,4.12
spring,weekday,morning,13.324817058860935,64.47,64.47,64.47,113.56,113.56,113.56,365.4,365.4,365.4,44.95,44.95,44.95,971.45,971.45,971.45,26.21,26.21,26.21,18.69,18.69,18.69,24.9,24.9,1,24.9,16.02
spring,weekday,morning,11.550784158748623,65.69,65.69,65.69,293.03,293.03,293.03,356.2,356.2,356.2,38.28,38.28,38.28,970.76,970.76,970.76,26.96,26.96,26.96,20.94,20.94,20.94,4.1,4.1,1,4.1,12.91
spring,weekday,afternoon,10.977609773682676,54.34,54.34,54.34,113.91,113.91,113.91,363.0,363.0,363.0,43.13,43.13,43.13,972.16,972.16,972.16,24.31,24.31,24.31,20.25,20.25,20.25,4.4,4.4,1,4.4,10.39
spring,weekday,afternoon,9.674918152793197,65.58,65.58,65.58,294.08,294.08,294.08,370.8,370.8,370.8,33.06,33.06,33.06,970.43,970.43,970.43,27.33,27.33,27.33,20.62,20.62,20.62,3.8,3.8,1,3.8,8.18
spring,weekday,afternoon,10.417505129420924,63.23,63.23,63.23,114.49,114.49,114.49,360.6,360.6,360.6,41.23,41.23,41.23,972.0,972.0,972.0,24.44,24.44,24.44,17.75,17.75,17.75,0.6,0.6,2,0.6,6.55
spring,weekday,afternoon,11.854092178240375,60.6,60.6,60.6,114.11,114.11,114.11,367.7,367.7,367.7,51.29,51.29,51.29,972.46,972.46,972.46,22.4,22.4,22.4,17.62,17.62,17.62,5.3,5.3,1,5.3,6.55
spring,weekday,afternoon,8.996319348242737,60.52,60.52,60.52,293.91,293.91,293.91,382.6,382.6,382.6,38.3,38.3,38.3,970.93,970.93,970.93,24.08,24.08,24.08,17.5,17.5,17.5,2.6,2.6,1,2.6,5.43
spring,weekday,afternoon,11.514418366460974,59.89,59.89,59.89,115.07,115.07,115.07,372.3,372.3,372.3,53.9,53.9,53.9,971.45,971.45,971.45,21.22,21.22,21.22,14.81,14.81,14.81,2.7,2.7,1,2.7,6.22
spring,weekday,afternoon,11.295548963672303,65.04,65.04,65.04,292.65,292.65,292.65,369.0,369.0,369.0,52.03,52.03,52.03,970.93,970.93,970.93,21.56,21.56,21.56,14.63,14.63,14.63,2.5,2.5,1,2.5,6.54
spring,weekday,evening,9.91349022238893,61.82,61.82,61.82,292.7,292.7,292.7,358.9,358.9,358.9,48.07,48.07,48.07,971.13,971.13,971.13,21.35,21.35,21.35,14.31,14.31,14.31,4.3,4.3,2,4.3,6.75
spring,weekday,evening,10.058569243283662,61.13,61.13,61.13,113.26,113.26,113.26,364.2,364.2,364.2,51.81,51.81,51.81,971.83,971.83,971.83,20.29,20.29,20.29,13.25,13.25,13.25,16.7,16.7,1,16.7,5.67
spring,weekday,evening,10.220972744436432,54.75,54.75,54.75,293.21,293.21,293.21,369.3,369.3,369.3,49.34,49.34,49.34,971.45,971.45,971.45,21.26,21.26,21.26,14.5,14.5,14.5,3.4,3.4,1,3.4,7.59
spring,weekday,night,10.202601266419277,52.95,52.95,52.95,113.59,113.59,113.59,362.7,362.7,362.7,56.18,56.18,56.18,970.91,970.91,970.91,19.14,19.14,19.14,11.31,11.31,11.31,2.1,2.1,1,2.1,12.16
spring,weekday,night,10.913926220137983,56.36,56.36,56.36,294.34,294.34,294.34,362.3,362.3,362.3,57.96,57.96,57.96,970.51,970.51,970.51,19.4,19.4,19.4,12.13,12.13,12.13,2.6,2.6,1,2.6,9.76
spring,weekday,night,11.4218044489086,51.65,51.65,51.65,113.39,113.39,113.39,368.7,368.7,368.7,62.58,62.58,62.58,971.29,971.29,971.29,18.71,18.71,18.71,13.69,13.69,13.69,2.2,2.2,1,2.2,7.84
spring,weekday,morning,13.267134487021243,56.26,56.26,56.26,294.44,294.44,294.44,366.8,366.8,366.8,58.4,58.4,58.4,970.74,970.74,970.74,21.79,21.79,21.79,17.12,17.12,17.12,5.8,5.8,1,5.8,7.22
spring,weekday,morning,13.565349245110188,57.67,57.67,57.67,114.18,114.18,114.18,363.9,363.9,363.9,61.17,61.17,61.17,971.06,971.06,971.06,21.35,21.35,21.35,16.06,16.06,16.06,20.7,20.7,1,20.7,9.38
spring,weekday,morning,14.662093999678282,52.45,52.45,52.45,114.34,114.34,114.34,384.4,384.4,384.4,61.41,61.41,61.41,971.71,971.71,971.71,22.45,22.45,22.45,16.12,16.12,16.12,5.4,5.4,1,5.4,14.71
spring,weekday,morning,14.658007505979953,52.76,52.76,52.76,296.79,296.79,296.79,379.1,379.1,379.1,64.03,64.03,64.03,971.01,971.01,971.01,21.76,21.76,21.76,15.06,15.06,15.06,5.3,5.3,1,5.3,11.77
spring,weekday,afternoon,15.084469763286908,53.78,53.78,53.78,292.36,292.36,292.36,349.4,349.4,349.4,68.15,68.15,68.15,971.02,971.02,971.02,21.19,21.19,21.19,16.31,16.31,16.31,2.4,2.4,1,2.4,13.65
spring,weekday,afternoon,13.95369599818142,53.32,53.32,53.32,293.17,293.17,293.17,364.0,364.0,364.0,65.53,65.53,65.53,970.79,970.79,970.79,20.64,20.64,20.64,13.88,13.88,13.88,7.4,7.4,1,7.4,7.61
spring,weekday,afternoon,13.451147999304045,52.43,52.43,52.43,113.8,113.8,113.8,354.6,354.6,354.6,67.22,67.22,67.22,971.86,971.86,971.86,19.7,19.7,19.7,13.38,13.38,13.38,4.9,4.9,1,4.9,6.3
spring,weekday,afternoon,12.52507466949187,48.62,48.62,48.62,114.88,114.88,114.88,371.9,371.9,371.9,66.42,66.42,66.42,972.44,972.44,972.44,18.92,18.92,18.92,12.37,12.37,12.37,12.4,12.4,1,12.4,5.59
spring,weekday,evening,12.559733258548468,50.54,50.54,50.54,294.89,294.89,294.89,367.7,367.7,367.7,67.03,67.03,67.03,971.57,971.57,971.57,18.81,18.81,18.81,12.37,12.37,12.37,5.6,5.6,1,5.6,4.95
spring,weekday,night,11.090151768916044,61.17,61.17,61.17,111.36,111.36,111.36,369.3,369.3,369.3,64.37,64.37,64.37,977.48,977.48,977.48,17.91,17.91,17.91,10.75,10.75,10.75,6.1,6.1,1,6.1,2.78
spring,weekday,night,12.9961239194899,52.76,52.76,52.76,293.75,293.75,293.75,371.7,371.7,371.7,64.65,64.65,64.65,977.35,977.35,977.35,19.85,19.85,19.85,13.69,13.69,13.69,3.7,3.7,1,3.7,6.5
spring,weekday,morning,14.184735396693156,62.25,62.25,62.25,112.51,112.51,112.51,359.5,359.5,359.5,58.47,58.47,58.47,977.98,977.98,977.98,22.75,22.75,22.75,17.12,17.12,17.12,10.5,10.5,1,10.5,8.31
spring,weekday,morning,14.366535717855045,65.41,65.41,65.41,294.12,294.12,294.12,365.4,365.4,365.4,51.43,51.43,51.43,977.74,977.74,977.74,25.08,25.08,25.08,19.37,19.37,19.37,4.1,4.1,1,4.1,7.82
spring,weekday,morning,14.164729383248439,64.91,64.91,64.91,114.14,114.14,114.14,363.7,363.7,363.7,51.28,51.28,51.28,978.46,978.46,978.46,24.91,24.91,24.91,19.69,19.69,19.69,4.8,4.8,1,4.8,6.73
spring,weekday,morning,13.23972961276044,53.8,53.8,53.8,113.53,113.53,113.53,357.4,357.4,357.4,41.46,41.46,41.46,978.31,978.31,978.31,27.49,27.49,27.49,20.31,20.31,20.31,5.5,5.5,1,5.5,9.72
spring,weekday,morning,13.048576889335902,52.95,52.95,52.95,293.63,293.63,293.63,361.6,361.6,361.6,39.49,39.49,39.49,977.38,977.38,977.38,28.11,28.11,28.11,21.25,21.25,21.25,6.8,6.8,1,6.8,7.77
spring,weekday,afternoon,11.928079892807235,50.54,50.54,50.54,113.34,113.34,113.34,356.1,356.1,356.1,37.47,37.47,37.47,977.7,977.7,977.7,27.75,27.75,27.75,20.56,20.56,20.56,5.7,5.7,1,5.7,6.49
spring,weekday,afternoon,12.78452001173066,54.5,54.5,54.5,293.83,293.83,293.83,368.9,368.9,368.9,38.95,38.95,38.95,977.0,977.0,977.0,28.05,28.05,28.05,21.19,21.19,21.19,8.1,8.1,1,8.1,7.31
spring,weekday,afternoon,11.789115965044926,52.41,52.41,52.41,114.07,114.07,114.07,373.2,373.2,373.2,38.91,38.91,38.91,977.4,977.4,977.4,26.95,26.95,26.95,19.56,19.56,19.56,5.3,5.3,1,5.3,6.49
spring,weekday,afternoon,11.811271117478569,50.04,50.04,50.04,113.45,113.45,113.45,365.7,365.7,365.7,42.96,42.96,42.96,977.09,977.09,977.09,25.3,25.3,25.3,18.31,18.31,18.31,7.9,7.9,1,7.9,4.14
spring,weekday,evening,11.710425092716806,49.17,49.17,49.17,294.0,294.0,294.0,374.8,374.8,374.8,49.02,49.02,49.02,977.25,977.25,977.25,22.99,22.99,22.99,13.31,13.31,13.31,9.7,9.7,1,9.7,2.34
spring,weekday,evening,10.267874920314595,47.11,47.11,47.11,113.13,113.13,113.13,376.3,376.3,376.3,52.8,52.8,52.8,978.11,978.11,978.11,20.21,20.21,20.21,11.38,11.38,11.38,4.5,4.5,1,4.5,2.51
spring,weekday,evening,11.333612349559255,53.8,53.8,53.8,292.88,292.88,292.88,370.7,370.7,370.7,53.39,53.39,53.39,977.51,977.51,977.51,21.18,21.18,21.18,11.63,11.63,11.63,5.7,5.7,1,5.7,5.0
spring,weekday,night,14.076895751625175,64.49,64.49,64.49,113.24,113.24,113.24,363.9,363.9,363.9,52.82,52.82,52.82,976.95,976.95,976.95,24.32,24.32,24.32,18.37,18.37,18.37,7.4,7.4,1,7.4,6.98
spring,weekday,morning,14.67003330878735,64.28,64.28,64.28,113.86,113.86,113.86,379.9,379.9,379.9,50.67,50.67,50.67,977.0,977.0,977.0,25.66,25.66,25.66,20.81,20.81,20.81,5.5,5.5,1,5.5,7.13
summer,weekday,morning,15.759302528862195,59.12,59.12,59.12,293.72,293.72,293.72,377.3,377.3,377.3,56.45,56.45,56.45,972.42,972.42,972.42,25.02,25.02,25.02,18.87,18.87,18.87,6.8,6.8,1,6.8,6.17
summer,weekday,night,15.440709286912874,65.1,65.1,65.1,293.27,293.27,293.27,365.6,365.6,365.6,59.11,59.11,59.11,969.36,969.36,969.36,23.91,23.91,23.91,17.0,17.0,17.0,0.4,0.4,1,0.4,8.1
summer,weekday,morning,18.378779596851786,64.63,64.63,64.63,293.41,293.41,293.41,390.1,390.1,390.1,66.08,66.08,66.08,971.37,971.37,971.37,25.16,25.16,25.16,18.87,18.87,18.87,11.3,11.3,1,11.3,5.43
summer,weekday,morning,17.199832447073952,59.41,59.41,59.41,113.05,113.05,113.05,376.8,376.8,376.8,58.23,58.23,58.23,972.42,972.42,972.42,26.04,26.04,26.04,19.25,19.25,19.25,27.2,27.2,1,27.2,4.84
summer,weekday,morning,12.987240861780693,64.8,64.8,64.8,292.5,292.5,292.5,362.4,362.4,362.4,43.48,43.48,43.48,971.78,971.78,971.78,26.4,26.4,26.4,19.69,19.69,19.69,8.2,8.2,1,8.2,4.47
summer,weekday,morning,11.940405207949812,59.69,59.69,59.69,113.7,113.7,113.7,357.1,357.1,357.1,45.5,45.5,45.5,972.67,972.67,972.67,24.48,24.48,24.48,17.44,17.44,17.44,22.2,22.2,1,22.2,8.05
summer,weekday,afternoon,12.456486376019633,59.82,59.82,59.82,294.18,294.18,294.18,369.8,369.8,369.8,44.61,44.61,44.61,972.19,972.19,972.19,25.38,25.38,25.38,17.69,17.69,17.69,2.8,2.8,1,2.8,6.44
summer,weekday,afternoon,11.82099071447403,53.78,53.78,53.78,108.26,108.26,108.26,361.0,361.0,361.0,45.36,45.36,45.36,972.67,972.67,972.67,24.4,24.4,24.4,18.37,18.37,18.37,10.5,10.5,1,10.5,5.15
summer,weekday,afternoon,10.95775959094203,52.54,52.54,52.54,113.47,113.47,113.47,365.0,365.0,365.0,47.12,47.12,47.12,972.73,972.73,972.73,22.82,22.82,22.82,15.56,15.56,15.56,29.9,29.9,1,29.9,3.47
summer,weekday,afternoon,11.199041912725644,62.19,62.19,62.19,293.06,293.06,293.06,365.4,365.4,365.4,46.23,46.23,46.23,972.2,972.2,972.2,23.4,23.4,23.4,15.38,15.38,15.38,5.9,5.9,1,5.9,2.88
summer,weekday,afternoon,10.466392904738177,48.95,51.21,46.69,113.64,114.06,113.22,362.4,363.4,361.4,48.465,48.47,48.46,973.375,973.43,973.32,21.82,21.82,21.82,14.56,14.56,14.56,16.1,15.1,2,15.600000000000001,3.1
