month,hour,day_of_week,day_of_month,week_of_month,season,weekend,time_of_day,dew_point,DEW_POINT_MAX,DEW_POINT_MIN,LAT_MEAN,LAT_MAX,LAT_MIN,LON_MEAN,LON_MAX,LON_MIN,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
april,11,sunday,6,week1,spring,weekend,morning,-1.313072382221918,-1.2941666265216178,-1.3319880119939669,45.65441975,45.654663,45.654208,13.788554,13.789618,13.787753,12.97,25.59,0.07,69.74,78.17,61.22,5.5,6.4,4.6,21.64,21.67,21.61,1012.295,1012.45,1012.11,21.54,21.55,21.53,16.485,16.5,16.44,6.3,3.3,4,4.75,10.8
april,12,sunday,6,week1,spring,weekend,afternoon,-2.2333746634084592,-1.5650898486418052,-2.6796502005677696,45.654506600000005,45.654697,45.654372,13.7887758,13.789492,13.788303,9.02,23.72,0.19,185.402,260.15,73.8,46.28,55.1,33.8,18.986,19.83,18.42,1010.972,1011.92,1010.16,22.584,22.68,22.52,18.36,18.81,17.62,6.2,3.4,5,4.64,7.4
april,13,sunday,6,week1,spring,weekend,afternoon,-2.9286153724034705,-2.903168686497939,-2.951793268736209,45.654427375,45.654722,45.654218,13.788438,13.789618,13.787752,16.60875,35.02,0.02,161.3675,259.28,64.08,16.675,24.0,5.8,17.45125,17.64,17.25,1010.835,1011.53,1009.96,23.1175,23.28,22.96,18.19375,18.62,17.81,4.4,2.8,8,3.5875000000000004,6.6
april,14,sunday,6,week1,spring,weekend,afternoon,-3.944375800914664,-3.653984869811734,-4.18182448656924,45.654427,45.654702,45.654182,13.788731555555556,13.790025,13.787842,14.427777777777775,33.78,0.0,171.66222222222223,259.65,72.06,7.51111111111111,13.3,1.8,16.391111111111112,16.66,16.17,1010.7211111111112,1011.42,1009.94,22.90111111111111,23.0,22.83,18.04111111111111,18.62,17.44,5.2,3.6,9,4.300000000000001,5.62
april,15,sunday,6,week1,spring,weekend,afternoon,-5.184949080739513,-4.551432983986548,-5.651083181286065,45.6545098,45.65482,45.654228,13.7884591,13.789932,13.787767,14.163999999999998,34.43,0.02,156.993,256.93,46.07,19.45,31.9,13.6,14.645,14.91,14.47,1011.103,1012.02,1010.18,23.218,23.78,22.82,17.568,17.94,17.12,6.5,2.9,10,4.21,4.92
april,16,sunday,6,week1,spring,weekend,afternoon,-6.365966040471891,-5.622761364130732,-6.740204328831146,45.654519875,45.654825,45.654325,13.788878875,13.789978,13.788213,17.146250000000002,32.32,0.0,162.515,254.81,70.16,28.8375,33.6,25.8,14.3925,14.6,14.19,1011.5975,1012.6,1010.61,22.025,22.81,21.32,16.18375,17.12,15.31,5.3,2.4,8,3.3875,4.74
april,17,sunday,6,week1,spring,weekend,afternoon,-7.002602480049292,-6.863668992871718,-7.106169689615244,45.6544084,45.654672,45.654208,13.7888408,13.789615,13.788113,20.568,35.41,0.17,143.05599999999998,257.44,59.35,17.5,28.6,10.2,15.332,15.59,14.95,1012.69,1013.6,1011.46,20.202,20.78,19.81,14.302,14.56,14.13,4.0,2.4,5,3.3,2.91
april,18,sunday,6,week1,spring,weekend,evening,-7.41081151627118,-7.410700836880224,-7.410922195662136,45.654429,45.654483,45.654375,13.788675,13.788935,13.788415,14.63,26.82,2.44,257.47,260.3,254.64,19.4,19.9,18.9,15.645,15.65,15.64,1012.54,1012.68,1012.4,19.365,19.37,19.36,13.065,13.13,13.0,4.1,2.9,2,3.5,2.54
april,4,monday,7,week1,spring,weekday,night,-6.269037809067409,-6.239491651704007,-6.323731760631232,45.65439,45.65459,45.654205,13.788550666666666,13.789292,13.787965,18.856666666666666,30.47,0.39,207.8066666666667,298.85,73.52,15.466666666666669,19.6,9.6,30.55333333333333,31.75,29.94,1019.72,1020.52,1019.19,10.343333333333334,10.67,9.7,5.6433333333333335,5.87,5.5,4.9,4.0,3,4.4,3.42
april,6,monday,7,week1,spring,weekday,morning,-5.589120225253187,-5.578217870849021,-5.602542904489621,45.6545475,45.6547,45.654467,13.788724,13.789682,13.788227,8.8575,21.11,0.22,140.39,346.62,69.22,28.15,29.1,26.9,26.3025,26.35,26.25,1021.1825,1021.39,1020.98,13.395,13.41,13.38,8.469999999999999,8.5,8.44,5.0,3.6,4,4.15,6.11
april,7,monday,7,week1,spring,weekday,morning,-5.070692183752372,-4.84733440233925,-5.530327699780766,45.65439225,45.654627,45.654233,13.78859075,13.789957,13.787928,11.5075,25.47,2.04,189.06125,251.58,71.1,23.4125,47.4,15.4,25.43625,26.1,25.13,1020.98125,1021.9,1020.43,14.52,14.95,13.6,9.275,9.69,8.31,6.1,3.4,8,4.775,5.15
april,8,monday,7,week1,spring,weekday,morning,-4.114906408414398,-3.9977467196092538,-4.203040127316339,45.65443214285715,45.654715,45.654128,13.788820571428571,13.789672,13.788228,13.972857142857142,30.15,0.54,179.86285714285714,257.53,70.42,20.87142857142857,43.9,12.7,23.542857142857144,23.92,23.04,1021.4771428571428,1022.13,1020.79,16.854285714285716,17.32,16.5,12.18142857142857,13.25,11.38,5.9,3.8,7,4.6000000000000005,3.87
april,9,monday,7,week1,spring,weekday,morning,-3.350011870960122,-2.8387943896891445,-3.7561031021641225,45.654431333333335,45.654723,45.654173,13.788585,13.789632,13.787775,12.297777777777778,21.58,0.65,135.69555555555556,260.83,12.84,23.166666666666668,31.3,14.1,22.950000000000003,23.35,22.62,1021.7488888888888,1022.35,1021.1,18.16333333333333,18.5,17.9,12.954444444444444,13.38,12.56,7.3,3.9,9,5.1,21.74
april,10,monday,7,week1,spring,weekday,morning,-1.2857034579139548,-0.737551700139832,-1.8969938118985896,45.6544116,45.654608,45.654183,13.7886441,13.789717,13.787808,14.724,26.61,0.52,231.152,353.0,71.59,16.69,20.0,11.1,23.563,23.88,23.22,1021.273,1022.33,1020.73,20.189,20.71,19.69,14.707,15.56,14.38,6.6,2.8,10,4.42,14.07
april,11,monday,7,week1,spring,weekday,morning,-0.4861608476817712,-0.1584977108063162,-0.6222639143251814,45.65449588888889,45.65476,45.654178,13.788704777777776,13.789657,13.788107,15.78,29.63,0.91,167.42222222222222,314.64,67.37,2.244444444444445,15.0,-16.7,23.516666666666666,23.74,23.34,1021.6,1022.13,1020.65,21.168888888888887,21.41,21.08,15.22888888888889,16.37,14.0,6.8,3.7,9,5.199999999999999,7.03
april,12,monday,7,week1,spring,weekday,afternoon,-0.1222707234814715,-0.0041412678236541,-0.2587977263732133,45.654462375,45.654738,45.65423,13.7887235,13.78996,13.787902,16.195,28.13,0.61,189.3375,339.48,63.0,35.6375,60.2,9.0,23.88125,24.13,23.63,1021.4725,1022.3,1020.63,21.35,21.4,21.32,14.08,14.25,13.81,6.0,4.5,8,5.1625,3.51
april,13,monday,7,week1,spring,weekday,afternoon,0.5578942633823353,0.7219219129057772,0.1009325280284352,45.65454916666667,45.654817,45.654225,13.789139944444443,13.790093,13.787892,8.902777777777779,30.47,0.15,205.5305555555556,354.81,0.87,16.572222222222223,54.9,-1.2,25.82333333333333,26.28,24.66,1020.9344444444444,1021.8,1020.33,20.88222222222222,21.27,20.65,14.386666666666663,15.19,13.81,7.4,3.9,18,5.011111111111111,1.76
april,14,monday,7,week1,spring,weekday,afternoon,1.1566297595407793,1.5502705783326003,0.9699956976887332,45.65446615384615,45.654753,45.654197,13.788611923076925,13.790093,13.787812,15.27307692307692,31.97,0.11,121.50923076923078,350.54,24.0,8.153846153846153,14.1,1.3,26.85076923076923,27.62,26.47,1021.1261538461538,1021.59,1020.26,20.94692307692308,20.96,20.94,14.149230769230767,15.0,13.5,8.5,3.6,13,5.453846153846154,2.05
april,15,monday,7,week1,spring,weekday,afternoon,1.652129026979211,1.851681987327707,1.328388169243327,45.6545555,45.654832,45.654347,13.788773375,13.789995,13.787717,18.2375,33.17,1.24,169.57625000000002,333.91,69.66,18.4125,25.7,9.5,30.1675,30.78,29.19,1021.0075,1021.69,1019.99,19.63875,19.81,19.54,12.5875,12.69,12.44,6.1,4.2,8,5.15,6.22
april,16,monday,7,week1,spring,weekday,afternoon,1.9575235265400248,2.019503951238633,1.882797857956917,45.654453,45.654747,45.65425,13.788712333333333,13.78987,13.787893,16.07888888888889,29.63,0.87,218.6311111111111,324.28,38.9,27.266666666666666,49.2,13.3,32.59111111111111,34.48,31.67,1021.0677777777778,1021.78,1020.45,18.75333333333333,19.19,17.77,11.624444444444444,12.13,10.56,6.3,4.0,9,5.333333333333333,8.34
april,17,monday,7,week1,spring,weekday,afternoon,2.453168689169157,2.613129298180692,2.2017375233939096,45.65440384615385,45.6547,45.654163,13.788610615384616,13.789817,13.78774,14.761538461538462,30.22,0.31,116.07923076923076,265.46,12.14,26.346153846153847,40.2,16.0,36.75153846153846,37.51,35.61,1022.1015384615384,1022.96,1021.03,17.396923076923077,17.61,17.25,10.663076923076924,11.19,9.94,8.9,3.6,13,5.546153846153846,20.13
april,18,monday,7,week1,spring,weekday,evening,2.8344019297654306,2.898192572242252,2.6797559355443097,45.654493,45.654573,45.65439,13.78862,13.789285,13.78812,13.3725,27.84,0.19,118.7925,241.2,64.97,17.725,30.3,12.9,38.565,38.95,38.42,1023.445,1024.07,1021.93,17.060000000000002,17.17,16.73,10.0475,10.44,9.0,8.0,6.6,4,7.575,13.45
april,20,monday,7,week1,spring,weekday,evening,1.3480335690376652,1.3607457944808916,1.336987550541115,45.6542575,45.654715,45.65404,13.7885205,13.789275,13.787887,16.1275,31.85,1.04,205.91,250.62,80.71,22.25,23.3,21.4,41.8325,41.84,41.83,1024.37,1024.63,1024.07,14.135,14.15,14.12,6.9375,7.0,6.87,9.0,4.8,4,6.775,8.21
april,21,monday,7,week1,spring,weekday,evening,2.0408904567423263,2.061976839520883,2.029113925672943,45.65442266666667,45.654492,45.654388,13.788574666666667,13.789588,13.788038,8.860000000000001,24.69,0.74,115.70333333333332,273.64,9.34,19.066666666666663,21.5,14.6,42.64666666666667,42.72,42.6,1025.6933333333334,1025.8,1025.55,14.603333333333332,14.61,14.6,8.356666666666667,8.38,8.31,6.6,5.4,3,6.033333333333334,6.95
april,3,wednesday,9,week2,spring,weekday,night,3.215741553309716,3.375941085095015,2.760558460534296,45.65449625,45.654688,45.654412,13.78887675,13.789607,13.788475,19.95,39.35,0.11,211.0425,259.84,71.08,36.25,37.8,32.7,63.515,64.74,63.06,1020.8,1021.9,1020.19,9.815,10.09,9.05,7.765,7.81,7.69,10.2,6.8,4,8.299999999999999,13.83
april,4,wednesday,9,week2,spring,weekday,night,4.177885007972012,4.261076254905026,4.0870049624794,45.6543755,45.654558,45.654092,13.788711,13.789318,13.787793,21.2025,36.06,8.56,162.6,259.07,71.84,25.875,28.0,23.9,54.335,55.0,53.7,1021.3275,1022.06,1020.59,13.2,13.46,12.94,9.5325,9.75,9.31,10.4,8.1,4,9.375,20.65
april,6,wednesday,9,week2,spring,weekday,morning,4.305237469387282,4.332733684478122,4.2881549713941975,45.65454225,45.654697,45.654472,13.78881475,13.789562,13.788462,10.9925,16.59,0.0,248.335,258.89,237.34,51.925,54.0,47.9,49.075,49.13,49.04,1021.02,1021.13,1020.89,14.9075,14.92,14.9,11.1875,11.25,11.12,16.1,9.8,4,12.575,16.09
april,7,wednesday,9,week2,spring,weekday,morning,4.482814421779648,4.578267373790011,4.400981925699784,45.65437157142857,45.654663,45.654153,13.788683142857142,13.789977,13.787823,17.734285714285715,26.61,0.0,174.06,258.77,61.88,31.25714285714286,33.7,28.4,41.151428571428575,43.07,39.65,1021.2171428571428,1021.8,1020.63,17.882857142857144,18.37,17.22,14.84,15.13,14.56,8.2,4.3,7,6.1000000000000005,9.25
april,8,wednesday,9,week2,spring,weekday,morning,5.195922408747468,5.2263720000565295,5.182540311193223,45.654430000000005,45.654642,45.654288,13.7886312,13.7896,13.7881,11.712,21.78,0.07,62.738,73.39,54.23,18.98,20.7,15.9,38.67,38.8,38.59,1021.78,1021.98,1021.56,19.66,19.68,19.64,16.084,16.12,16.06,5.8,3.6,5,4.6,9.48
april,9,wednesday,9,week2,spring,weekday,morning,4.593208738386714,4.620119700942574,4.562751366342984,45.6545146,45.654733,45.654322,13.7886934,13.789777,13.787895,11.81,23.63,0.02,248.038,254.52,241.56,18.3,21.6,15.6,36.1,36.15,36.05,1020.888,1021.19,1020.53,20.092,20.1,20.08,16.25,16.25,16.25,8.3,6.1,5,6.8,8.25
april,10,wednesday,9,week2,spring,weekday,morning,2.7473505316791003,3.2894821405106383,2.181209710249595,45.654372625,45.654632,45.654133,13.78861575,13.789712,13.787828,13.835,26.76,0.04,163.35375,260.19,65.0,13.6625,20.4,9.0,29.19625,31.11,27.3,1020.65,1021.31,1019.94,21.4575,21.89,21.02,17.99125,18.19,17.81,8.7,5.6,8,7.2625,12.68
april,11,wednesday,9,week2,spring,weekday,morning,3.0862056186157183,3.118610972284379,3.058385305201465,45.654415,45.654568,45.654335,13.788494,13.789155,13.788145,10.483333333333334,21.28,0.04,71.12666666666667,73.08,70.15,30.03333333333333,30.8,29.1,26.73333333333333,26.8,26.67,1020.44,1020.56,1020.3,23.27333333333333,23.28,23.27,19.06,19.06,19.06,10.5,8.3,3,9.3,9.43
april,12,wednesday,9,week2,spring,weekday,afternoon,1.9354140459815417,1.9487084175784264,1.9166517996982384,45.654486,45.65474,45.654342,13.7887135,13.789725,13.788128,16.59,24.71,0.02,256.36,264.39,249.69,27.625,28.2,27.0,23.7075,23.73,23.69,1019.33,1019.56,1019.05,23.91,23.92,23.9,20.5,20.56,20.44,10.3,7.9,4,9.25,4.71
april,13,wednesday,9,week2,spring,weekday,afternoon,-0.0507511036812182,0.314160998479904,-0.392035631229732,45.654485,45.654833,45.65419,13.788821,13.789815,13.788272,8.965,23.13,0.04,162.63333333333333,259.08,68.94,1.3,3.8,-2.0,20.093333333333334,20.6,19.63,1018.86,1019.62,1018.03,24.28833333333333,24.32,24.26,19.935,20.75,18.87,3.7,2.0,6,2.966666666666667,2.35
april,14,wednesday,9,week2,spring,weekday,afternoon,2.4130905270261693,2.466451008999352,2.3518057171508286,45.6545264,45.654578,45.654488,13.788269199999998,13.78895,13.787925,7.681999999999999,11.2,0.07,73.854,79.96,70.4,33.72,35.2,29.6,25.644,25.76,25.52,1018.916,1019.07,1018.74,23.172,23.18,23.16,17.676000000000002,17.69,17.62,3.2,2.2,5,2.58,1.17
april,18,wednesday,9,week2,spring,weekday,evening,6.155905213324542,6.174163721024735,6.145650902134968,45.65446675,45.654595,45.65438,13.7886375,13.78919,13.788295,12.5475,22.71,0.0,247.695,250.47,241.32,22.6,23.7,22.0,41.36,41.38,41.35,1018.2775,1018.55,1017.95,19.6475,19.66,19.64,13.91,13.94,13.88,7.6,5.2,4,6.3,1.49
april,19,wednesday,9,week2,spring,weekday,evening,5.436384095022633,5.466811436873303,5.410459847678155,45.654416,45.654728,45.654225,13.788582625,13.789598,13.787977,13.54875,27.09,0.02,163.06625,255.54,68.57,14.25,16.3,12.1,41.895,42.0,41.8,1019.6525,1020.4,1018.59,18.6425,18.65,18.63,13.82125,14.0,13.62,7.4,5.3,8,6.2625,29.06
april,4,thursday,10,week2,spring,weekday,night,1.4531434718863907,2.1988419313125123,0.936349520197834,45.6544442,45.654687,45.654258,13.788756799999998,13.78939,13.788168,13.242,31.54,1.89,172.174,250.88,58.1,24.82,32.7,13.9,51.59400000000001,52.49,50.24,1020.474,1021.4,1019.68,11.056,12.26,10.24,7.65,8.63,7.0,6.8,4.2,5,5.220000000000001,17.17
april,5,thursday,10,week2,spring,weekday,night,2.187836836465629,2.3677119006536405,1.788875454270526,45.6545138,45.654678,45.654355,13.7889929,13.789963,13.788265,13.826,37.13,0.09,197.89,290.66,60.94,35.18,44.5,28.1,45.299,45.79,44.74,1020.584,1021.37,1019.56,13.834,14.16,13.26,8.874,9.38,7.5,7.6,4.4,10,5.5200000000000005,16.15
april,6,thursday,10,week2,spring,weekday,morning,3.091497049191122,3.122365196518041,3.064100119319056,45.654343,45.654522,45.654217,13.78852425,13.789247,13.787782,8.2725,23.95,1.06,252.795,289.81,204.33,45.175,45.9,44.1,40.68,40.73,40.64,1020.69,1020.94,1020.42,16.505,16.52,16.49,11.88,11.88,11.88,10.7,4.9,4,7.824999999999999,25.22
april,7,thursday,10,week2,spring,weekday,morning,4.577079296618522,4.700898162267198,4.446669522234526,45.65435227272727,45.654538,45.654123,13.788623181818185,13.789665,13.788113,14.160909090909092,22.87,0.28,193.45545454545456,344.87,72.56,17.20909090909091,36.4,7.3,39.95818181818181,42.74,38.05,1021.3754545454544,1022.06,1020.36,18.46,19.08,17.51,13.364545454545452,13.75,12.69,9.2,5.0,11,7.0,16.54
april,8,thursday,10,week2,spring,weekday,morning,4.534024049696393,5.273332280886081,3.5963450379898347,45.65442685714286,45.654633,45.654173,13.788903,13.78968,13.788008,13.791428571428572,22.19,2.02,151.7671428571429,257.99,62.19,17.47142857142857,35.5,9.9,36.89857142857143,38.71,34.64,1021.3242857142858,1021.87,1020.69,19.69142857142857,19.74,19.63,13.974285714285712,14.25,13.75,8.9,5.8,7,7.585714285714286,12.07
april,9,thursday,10,week2,spring,weekday,morning,4.918384485277668,5.421114885170761,4.323632708897803,45.654511625,45.654712,45.654382,13.78885025,13.78994,13.788247,10.31375,22.98,0.06,230.59875,338.38,65.49,26.512500000000003,44.5,15.7,35.8,37.8,35.0,1020.86625,1021.78,1020.32,20.6025,20.97,20.2,14.8075,15.19,14.25,8.1,4.1,8,6.1875,8.74
april,10,thursday,10,week2,spring,weekday,morning,4.86366117710636,5.572142310317012,3.66815715565736,45.654369625,45.654632,45.654232,13.788635375,13.789423,13.7882,11.22375,28.15,0.07,159.3775,317.83,72.52,16.35,31.4,10.7,33.60375,36.25,30.93,1021.16875,1021.74,1020.11,21.595,22.1,21.13,16.31375,17.44,15.63,11.0,5.4,8,7.824999999999999,7.86
april,11,thursday,10,week2,spring,weekday,morning,5.281088639680128,6.42628061010491,4.4123996453758,45.65448571428571,45.654785,45.654163,13.78883457142857,13.790037,13.788027,20.50857142857143,30.5,0.06,149.74857142857144,256.63,66.13,26.014285714285712,31.7,19.1,32.36857142857143,34.94,30.42,1020.5057142857142,1021.32,1019.69,22.68857142857143,22.7,22.68,16.330000000000002,16.5,16.12,10.5,4.9,7,7.285714285714286,7.54
april,12,thursday,10,week2,spring,weekday,afternoon,5.118672245393829,5.186617381885175,5.027725808400453,45.654514125,45.654762,45.654388,13.788888375,13.78978,13.788192,10.17625,20.58,0.02,222.4675,328.55,38.85,29.5,47.4,14.0,31.3025,31.41,31.04,1020.05125,1020.98,1019.15,23.02125,23.09,22.86,16.81,17.44,16.25,7.8,4.7,8,6.2625,3.77
april,13,thursday,10,week2,spring,weekday,afternoon,6.634465207966755,7.87059971426567,5.566263234155277,45.65445381818181,45.654703,45.654208,13.788798727272727,13.790053,13.788097,15.983636363636364,34.56,0.17,156.4418181818182,348.33,11.55,8.272727272727273,10.4,5.7,34.18,37.06,31.77,1019.7609090909092,1020.38,1018.85,23.329090909090908,23.36,23.29,16.76090909090909,17.25,16.44,8.3,4.7,11,5.890909090909091,1.88
april,14,thursday,10,week2,spring,weekday,afternoon,6.92333547132495,7.372282963028677,6.423194985053431,45.65459375,45.65485,45.654442,13.788634375,13.78966,13.787728,14.24875,27.65,0.59,167.95624999999998,259.76,57.73,16.575,26.5,5.5,34.55625,35.18,33.85,1019.48625,1020.04,1018.87,23.44875,23.68,23.22,18.1875,18.31,18.12,6.8,4.1,8,5.4125,0.94
april,15,thursday,10,week2,spring,weekday,afternoon,6.222857066214464,7.766284221828444,5.7998441920880905,45.6544912,45.65475,45.654282,13.7887502,13.789952,13.788182,18.816,25.87,1.09,179.43599999999998,255.1,67.48,25.12,32.9,21.9,34.522000000000006,36.82,33.85,1018.988,1019.99,1018.43,22.674,23.35,22.5,15.925999999999998,16.0,15.81,12.2,8.5,5,10.76,0.47
april,16,thursday,10,week2,spring,weekday,afternoon,7.493758431780199,7.989032605259803,7.265492038946953,45.65451776923077,45.65487,45.654263,13.788728307692308,13.789962,13.788077,8.77923076923077,17.19,0.04,164.7753846153846,293.49,54.41,43.107692307692304,91.3,18.7,39.893076923076926,42.14,38.28,1019.5423076923076,1020.25,1018.43,21.736153846153847,22.15,21.37,14.621538461538462,15.0,14.38,8.9,6.2,13,7.653846153846154,2.75
april,17,thursday,10,week2,spring,weekday,afternoon,7.887392293009007,8.35230481795202,7.281700629610963,45.65446571428571,45.654752,45.654228,13.788944285714283,13.789978,13.788137,14.141428571428571,20.04,0.37,162.45428571428573,262.97,69.94,39.81428571428571,50.1,33.3,44.39142857142857,45.96,42.31,1019.5357142857144,1020.44,1018.25,20.43285714285714,20.53,20.37,13.608571428571429,13.75,13.38,9.1,6.8,7,8.114285714285714,3.01
april,18,thursday,10,week2,spring,weekday,evening,7.602324323889821,8.185892692767553,7.257743224180694,45.65447866666667,45.654685,45.654268,13.788852222222223,13.789892,13.788193,13.536666666666669,28.22,0.5,224.45444444444445,348.29,77.74,24.366666666666667,37.8,10.7,46.74777777777778,48.47,45.19,1019.9344444444444,1021.03,1018.94,19.28,19.44,18.92,12.041111111111112,13.06,11.12,11.7,6.1,9,8.0,12.4
april,19,thursday,10,week2,spring,weekday,evening,7.537953249206903,7.556804879792721,7.526386597437717,45.6545184,45.654673,45.654408,13.788497799999998,13.789548,13.788072,9.028,25.67,0.17,168.378,333.68,65.65,19.660000000000004,31.1,15.0,48.172,48.24,48.11,1021.032,1021.24,1020.81,18.722,18.73,18.72,12.274,12.31,12.19,9.8,8.3,5,9.36,46.63
april,20,thursday,10,week2,spring,weekday,evening,6.169177377027999,6.178504350026104,6.159850404029894,45.6544025,45.654495,45.65431,13.788418,13.788533,13.788303,12.955,25.56,0.35,181.395,245.11,117.68,19.3,20.3,18.3,45.555,45.57,45.54,1020.07,1020.19,1019.95,18.115,18.12,18.11,10.78,10.81,10.75,8.1,7.5,2,7.8,31.21
april,21,thursday,10,week2,spring,weekday,evening,5.869907708698786,5.869907708698786,5.869907708698786,45.65437,45.65437,45.65437,13.788033,13.788033,13.788033,32.58,32.58,32.58,75.55,75.55,75.55,31.8,31.8,31.8,45.06,45.06,45.06,1021.25,1021.25,1021.25,17.96,17.96,17.96,11.56,11.56,11.56,9.3,9.3,1,9.3,39.6
april,2,wednesday,16,week3,spring,weekday,night,13.878409028815884,13.93357299654075,13.770550570851263,45.65449133333333,45.654567,45.654405,13.788850666666669,13.789103,13.788577,22.03,39.45,0.06,194.59,258.85,68.5,41.56666666666667,46.8,38.7,56.07,57.1,54.07,1012.0566666666668,1013.12,1011.39,23.12,23.6,22.87,16.873333333333335,17.94,16.31,16.4,12.1,3,13.8,8.1
april,3,wednesday,16,week3,spring,weekday,night,12.691777150422997,12.882406330863134,12.62354975383772,45.65442675,45.654667,45.654258,13.78851425,13.789392,13.787962,26.68,41.86,0.26,205.6875,251.29,71.65,25.925,32.7,22.4,54.3825,54.64,54.28,1012.08,1013.11,1011.45,22.3425,22.47,22.3,17.2325,17.31,17.12,15.9,11.4,4,13.175,11.11
april,5,sunday,20,week3,spring,weekend,night,6.060183492977264,6.110450475536115,6.013787632543182,45.65431266666667,45.654522,45.654078,13.78835,13.788947,13.787865,19.85333333333333,31.45,0.07,62.23333333333333,72.95,42.44,35.166666666666664,37.2,32.0,73.88333333333333,73.91,73.86,1012.1066666666668,1012.26,1011.94,10.523333333333332,10.57,10.48,10.833333333333334,10.88,10.81,7.8,6.3,3,7.066666666666666,3.42
april,6,sunday,20,week3,spring,weekend,morning,8.395607694881726,9.227210112358696,7.446678016786847,45.65443611111111,45.654893,45.654228,13.788782222222222,13.78993,13.7883,13.518888888888888,31.54,0.72,184.24,267.2,75.96,21.27777777777778,29.1,12.1,64.5,74.03,54.1,1011.197777777778,1012.1,1010.45,15.204444444444444,18.62,11.93,14.29888888888889,16.75,11.56,8.7,4.4,9,6.077777777777778,2.72
april,7,sunday,20,week3,spring,weekend,morning,9.47325244226562,9.488837129553495,9.448039423017608,45.6543435,45.654563,45.654218,13.7885745,13.789442,13.788203,9.9425,14.59,1.98,70.6,75.44,63.4,12.35,13.8,10.2,46.16,46.29,46.06,1011.8425,1012.0,1011.68,21.53,21.56,21.5,19.53,19.56,19.44,4.4,3.3,4,3.875,3.98
april,8,sunday,20,week3,spring,weekend,morning,9.80525079056874,10.035469708880903,9.63912586776767,45.6544172,45.654587,45.654247,13.7884774,13.789377,13.78793,20.026,37.11,1.31,178.474,260.09,68.42,25.8,41.1,17.0,42.604,43.44,41.4,1011.462,1012.23,1010.87,23.22,23.94,22.74,19.86,20.56,19.37,5.1,3.8,5,4.52,2.6
april,9,sunday,20,week3,spring,weekend,morning,11.123119165507186,11.326831882322068,10.918514610441465,45.6544285,45.654648,45.65421,13.788845333333333,13.789972,13.788208,10.876666666666669,26.22,0.0,163.76666666666668,259.07,64.17,21.0,24.4,18.1,40.79333333333333,40.94,40.64,1011.2783333333332,1011.97,1010.53,25.405,25.58,25.24,21.365,22.44,20.25,5.8,4.6,6,5.4,2.2
april,10,sunday,20,week3,spring,weekend,morning,12.20130249624258,12.411813869157076,12.104644181734248,45.654562375,45.654857,45.65435,13.78897475,13.790015,13.788098,12.7425,24.08,0.17,146.1825,257.98,12.19,25.15,28.7,17.3,41.80375,42.07,41.4,1011.37125,1011.9,1010.62,26.19375,26.32,26.03,21.58,22.75,20.88,7.7,4.1,8,5.825,1.1
april,11,sunday,20,week3,spring,weekend,morning,12.318472773769102,12.374089841668797,12.269637439982164,45.65449,45.654758,45.654372,13.788653714285717,13.78999,13.78795,15.772857142857143,30.72,0.02,169.97142857142856,256.14,60.07,37.71428571428572,47.0,29.2,40.75428571428571,41.23,40.35,1011.1457142857143,1011.96,1010.29,26.755714285714287,26.87,26.62,22.374285714285715,23.19,21.31,7.1,4.7,7,5.942857142857143,3.78
april,12,sunday,20,week3,spring,weekend,afternoon,12.635631237359066,12.73920458893294,12.545592947918896,45.6543855,45.654615,45.65421,13.78833825,13.789258,13.78779,20.99,31.69,0.06,155.1225,252.18,58.68,14.275,18.9,8.2,41.68,42.08,41.33,1011.455,1012.33,1010.53,26.7275,26.78,26.68,21.7025,22.25,21.12,8.6,7.1,4,7.725,1.89
april,13,sunday,20,week3,spring,weekend,afternoon,12.079921134293974,12.331002119076096,11.859838223509328,45.65450757142857,45.654823,45.654268,13.788865857142858,13.789918,13.788268,15.195714285714288,33.54,0.02,181.1985714285714,273.28,70.23,13.885714285714286,21.7,5.4,39.94285714285714,40.8,39.23,1010.8285714285714,1011.6,1010.04,26.83285714285714,26.91,26.74,22.212857142857143,22.94,21.31,7.9,4.6,7,6.242857142857143,0.0
april,14,sunday,20,week3,spring,weekend,afternoon,11.609611747963571,11.705130996857276,11.53576597225138,45.65454571428571,45.654763,45.65442,13.788572571428572,13.78973,13.788083,10.074285714285711,21.5,0.04,173.95857142857145,258.15,61.99,21.842857142857145,28.0,14.1,39.14428571428572,39.57,38.74,1010.8985714285716,1011.53,1010.27,26.647142857142857,26.75,26.57,21.00857142857143,21.31,20.62,6.3,4.8,7,5.671428571428572,1.48
