month,hour,day_of_week,day_of_month,week_of_month,season,weekend,time_of_day,dew_point,DEW_POINT_MAX,DEW_POINT_MIN,LAT_MEAN,LAT_MAX,LAT_MIN,LON_MEAN,LON_MAX,LON_MIN,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
june,14,monday,9,week2,summer,weekday,afternoon,14.079716735604018,14.079716735604018,14.079716735604018,45.623502,45.623502,45.623502,13.787872,13.787872,13.787872,27.95,27.95,27.95,76.52,76.52,76.52,24.0,24.0,24.0,32.87,32.87,32.87,1016.54,1016.54,1016.54,32.48,32.48,32.48,28.38,28.38,28.38,18.3,18.3,1,18.3,17.16
june,16,monday,9,week2,summer,weekday,afternoon,13.452636839835868,13.452636839835868,13.452636839835868,45.623428,45.623428,45.623428,13.787082,13.787082,13.787082,31.72,31.72,31.72,84.5,84.5,84.5,32.3,32.3,32.3,34.44,34.44,34.44,1016.01,1016.01,1016.01,30.94,30.94,30.94,26.37,26.37,26.37,14.6,14.6,1,14.6,13.73
june,17,monday,9,week2,summer,weekday,afternoon,12.671348935406858,12.671348935406858,12.671348935406858,45.623403,45.623403,45.623403,13.7868,13.7868,13.7868,27.06,27.06,27.06,99.9,99.9,99.9,37.3,37.3,37.3,36.46,36.46,36.46,1016.19,1016.19,1016.19,29.06,29.06,29.06,24.5,24.5,24.5,13.9,13.9,1,13.9,9.61
june,20,monday,9,week2,summer,weekday,evening,11.635486526004357,11.635486526004357,11.635486526004357,45.623423,45.623423,45.623423,13.786982,13.786982,13.786982,28.35,28.35,28.35,85.96,85.96,85.96,41.3,41.3,41.3,39.95,39.95,39.95,1016.99,1016.99,1016.99,26.33,26.33,26.33,22.31,22.31,22.31,15.2,15.2,1,15.2,13.4
june,4,saturday,14,week2,summer,weekend,night,11.550698250456168,11.550698250456168,11.550698250456168,45.623455,45.623455,45.623455,13.786617,13.786617,13.786617,28.54,28.54,28.54,122.28,122.28,122.28,38.5,38.5,38.5,36.04,36.04,36.04,1015.83,1015.83,1015.83,27.99,27.99,27.99,24.12,24.12,24.12,10.6,10.6,1,10.6,13.6
june,5,saturday,14,week2,summer,weekend,night,12.277932646408829,12.277932646408829,12.277932646408829,45.62358,45.62358,45.62358,13.786392,13.786392,13.786392,31.63,31.63,31.63,130.41,130.41,130.41,50.5,50.5,50.5,34.46,34.46,34.46,1015.87,1015.87,1015.87,29.59,29.59,29.59,26.25,26.25,26.25,7.6,7.6,1,7.6,10.84
june,7,saturday,14,week2,summer,weekend,morning,12.570430918459174,12.570430918459174,12.570430918459174,45.623452,45.623452,45.623452,13.786693,13.786693,13.786693,27.04,27.04,27.04,115.24,115.24,115.24,44.5,44.5,44.5,30.18,30.18,30.18,1015.65,1015.65,1015.65,32.25,32.25,32.25,29.31,29.31,29.31,6.8,6.8,1,6.8,19.44
june,8,saturday,14,week2,summer,weekend,morning,15.951556940179948,15.951556940179948,15.951556940179948,45.62347,45.62347,45.62347,13.787492,13.787492,13.787492,40.78,40.78,40.78,79.43,79.43,79.43,35.9,35.9,35.9,34.35,34.35,34.35,1015.2,1015.2,1015.2,33.84,33.84,33.84,30.31,30.31,30.31,11.2,11.2,1,11.2,14.35
june,10,saturday,14,week2,summer,weekend,morning,16.32877680394252,16.32877680394252,16.32877680394252,45.62345,45.62345,45.62345,13.78665,13.78665,13.78665,22.8,22.8,22.8,115.68,115.68,115.68,38.1,38.1,38.1,31.37,31.37,31.37,1015.2,1015.2,1015.2,35.91,35.91,35.91,33.31,33.31,33.31,10.1,10.1,1,10.1,17.81
june,11,saturday,14,week2,summer,weekend,morning,16.996532757647284,16.996532757647284,16.996532757647284,45.623532,45.623532,45.623532,13.787685,13.787685,13.787685,36.87,36.87,36.87,79.36,79.36,79.36,47.1,47.1,47.1,30.05,30.05,30.05,1015.2,1015.2,1015.2,37.47,37.47,37.47,34.06,34.06,34.06,7.4,7.4,1,7.4,23.71
june,13,saturday,14,week2,summer,weekend,afternoon,15.283947692156216,15.283947692156216,15.283947692156216,45.623482,45.623482,45.623482,13.787582,13.787582,13.787582,35.17,35.17,35.17,79.41,79.41,79.41,42.2,42.2,42.2,27.49,27.49,27.49,1014.69,1014.69,1014.69,37.1,37.1,37.1,33.81,33.81,33.81,7.5,7.5,1,7.5,13.21
june,14,saturday,14,week2,summer,weekend,afternoon,14.713606006596065,14.713606006596065,14.713606006596065,45.623445,45.623445,45.623445,13.787257,13.787257,13.787257,37.67,37.67,37.67,79.07,79.07,79.07,37.0,37.0,37.0,26.82,26.82,26.82,1014.13,1014.13,1014.13,36.88,36.88,36.88,32.69,32.69,32.69,8.1,8.1,1,8.1,18.43
june,15,saturday,14,week2,summer,weekend,afternoon,17.055523871019023,17.055523871019023,17.055523871019023,45.623453,45.623453,45.623453,13.786663,13.786663,13.786663,22.89,22.89,22.89,118.7,118.7,118.7,51.4,51.4,51.4,33.77,33.77,33.77,1013.91,1013.91,1013.91,35.41,35.41,35.41,31.06,31.06,31.06,11.0,11.0,1,11.0,12.9
june,17,saturday,14,week2,summer,weekend,afternoon,16.205404663067775,16.205404663067775,16.205404663067775,45.623473,45.623473,45.623473,13.787152,13.787152,13.787152,32.67,32.67,32.67,78.76,78.76,78.76,43.1,43.1,43.1,36.45,36.45,36.45,1014.16,1014.16,1014.16,33.07,33.07,33.07,28.69,28.69,28.69,11.1,11.1,1,11.1,6.38
june,18,saturday,14,week2,summer,weekend,evening,17.88004869678243,17.890999372480273,17.869098021084586,45.623545,45.623615,45.623475,13.7873485,13.788097,13.7866,23.14,29.22,17.06,94.29499999999999,114.1,74.49,32.95,39.4,26.5,43.54,43.57,43.51,1014.745,1014.97,1014.52,31.8,31.8,31.8,27.5,27.5,27.5,13.1,11.7,2,12.399999999999999,13.22
june,20,saturday,14,week2,summer,weekend,evening,17.483793378891512,17.483793378891512,17.483793378891512,45.623508,45.623508,45.623508,13.787585,13.787585,13.787585,31.97,31.97,31.97,79.34,79.34,79.34,30.1,30.1,30.1,44.57,44.57,44.57,1014.54,1014.54,1014.54,30.95,30.95,30.95,26.69,26.69,26.69,18.2,18.2,1,18.2,22.28
june,4,tuesday,17,week3,summer,weekday,night,12.37787700733087,12.38032483675128,12.375429177910458,45.623564,45.623578,45.62355,13.7871825,13.787832,13.786533,27.77,31.15,24.39,103.69999999999999,131.7,75.7,42.95,52.1,33.8,52.13,52.17,52.09,1014.9100000000001,1015.22,1014.6,22.700000000000003,22.71,22.69,20.62,20.62,20.62,5.6,5.5,2,5.55,5.02
june,5,tuesday,17,week3,summer,weekday,night,12.816679076954905,12.816679076954905,12.816679076954905,45.62356,45.62356,45.62356,13.787853,13.787853,13.787853,37.93,37.93,37.93,77.41,77.41,77.41,45.3,45.3,45.3,46.03,46.03,46.03,1016.11,1016.11,1016.11,25.25,25.25,25.25,22.13,22.13,22.13,5.4,5.4,1,5.4,5.33
june,8,tuesday,17,week3,summer,weekday,morning,13.217265373663635,13.217265373663635,13.217265373663635,45.62345,45.62345,45.62345,13.786738,13.786738,13.786738,21.5,21.5,21.5,108.79,108.79,108.79,36.9,36.9,36.9,39.58,39.58,39.58,1016.3,1016.3,1016.3,28.26,28.26,28.26,25.12,25.12,25.12,7.1,7.1,1,7.1,4.83
june,10,tuesday,17,week3,summer,weekday,morning,13.25571415286496,13.25571415286496,13.25571415286496,45.62344,45.62344,45.62344,13.786927,13.786927,13.786927,32.78,32.78,32.78,88.34,88.34,88.34,26.4,26.4,26.4,31.76,31.76,31.76,1016.71,1016.71,1016.71,32.14,32.14,32.14,29.94,29.94,29.94,6.0,6.0,1,6.0,7.66
june,11,tuesday,17,week3,summer,weekday,morning,12.863665176748402,12.863665176748402,12.863665176748402,45.62347,45.62347,45.62347,13.787182,13.787182,13.787182,34.21,34.21,34.21,81.03,81.03,81.03,48.5,48.5,48.5,27.24,27.24,27.24,1016.1,1016.1,1016.1,34.42,34.42,34.42,31.87,31.87,31.87,4.4,4.4,1,4.4,7.35
june,12,tuesday,17,week3,summer,weekday,afternoon,12.480314897094493,12.480314897094493,12.480314897094493,45.62354,45.62354,45.62354,13.786615,13.786615,13.786615,27.43,27.43,27.43,127.75,127.75,127.75,44.8,44.8,44.8,24.76,24.76,24.76,1015.84,1015.84,1015.84,35.69,35.69,35.69,32.44,32.44,32.44,3.7,3.7,1,3.7,11.14
june,14,tuesday,17,week3,summer,weekday,afternoon,11.98503117550528,11.98503117550528,11.98503117550528,45.623452,45.623452,45.623452,13.78668,13.78668,13.78668,28.26,28.26,28.26,103.29,103.29,103.29,38.9,38.9,38.9,24.94,24.94,24.94,1015.77,1015.77,1015.77,34.97,34.97,34.97,30.56,30.56,30.56,4.1,4.1,1,4.1,7.13
june,15,tuesday,17,week3,summer,weekday,afternoon,11.812787722087885,11.812787722087885,11.812787722087885,45.62349,45.62349,45.62349,13.787715,13.787715,13.787715,36.41,36.41,36.41,78.66,78.66,78.66,45.5,45.5,45.5,26.48,26.48,26.48,1015.47,1015.47,1015.47,33.69,33.69,33.69,29.19,29.19,29.19,5.2,5.2,1,5.2,7.71
june,17,tuesday,17,week3,summer,weekday,afternoon,11.416492079862097,11.416492079862097,11.416492079862097,45.62345,45.62345,45.62345,13.78678,13.78678,13.78678,25.3,25.3,25.3,111.4,111.4,111.4,49.1,49.1,49.1,28.13,28.13,28.13,1015.43,1015.43,1015.43,32.15,32.15,32.15,27.5,27.5,27.5,8.4,8.4,1,8.4,4.97
june,18,tuesday,17,week3,summer,weekday,evening,11.643372147762507,11.643372147762507,11.643372147762507,45.623507,45.623507,45.623507,13.787497,13.787497,13.787497,39.37,39.37,39.37,79.88,79.88,79.88,30.4,30.4,30.4,31.42,31.42,31.42,1015.51,1015.51,1015.51,30.47,30.47,30.47,26.06,26.06,26.06,4.4,4.4,1,4.4,4.96
june,5,friday,20,week3,summer,weekday,night,17.020164720365525,17.020164720365525,17.020164720365525,45.6235165,45.623525,45.623508,13.787096,13.787675,13.786517,23.52,26.61,20.43,104.66499999999999,129.73,79.6,38.1,41.5,34.7,42.67,42.67,42.67,1014.19,1014.26,1014.12,31.2,31.2,31.2,27.0,27.0,27.0,15.8,15.3,2,15.55,19.27
june,11,friday,20,week3,summer,weekday,morning,17.042585270886118,17.04625479437974,17.038915747392497,45.623536,45.62359,45.623482,13.7874055,13.788133,13.786678,26.935,30.15,23.72,90.265,107.24,73.29,33.5,35.3,31.7,29.755,29.77,29.74,1014.47,1014.56,1014.38,37.705,37.71,37.7,33.41,33.44,33.38,11.5,10.4,2,10.95,12.79
june,12,friday,20,week3,summer,weekday,afternoon,17.316582247548443,17.316582247548443,17.316582247548443,45.62364,45.62364,45.62364,13.786408,13.786408,13.786408,22.02,22.02,22.02,130.2,130.2,130.2,41.5,41.5,41.5,28.03,28.03,28.03,1013.25,1013.25,1013.25,39.13,39.13,39.13,34.06,34.06,34.06,11.1,11.1,1,11.1,16.65
june,14,friday,20,week3,summer,weekday,afternoon,18.811132507431523,18.811132507431523,18.811132507431523,45.623405,45.623405,45.623405,13.787163,13.787163,13.787163,27.41,27.41,27.41,82.69,82.69,82.69,28.5,28.5,28.5,32.87,32.87,32.87,1013.2,1013.2,1013.2,37.92,37.92,37.92,32.88,32.88,32.88,13.7,13.7,1,13.7,12.83
june,11,sunday,22,week4,summer,weekend,morning,18.27854582916065,18.27854582916065,18.27854582916065,45.623478,45.623478,45.623478,13.787203,13.787203,13.787203,32.85,32.85,32.85,82.14,82.14,82.14,45.2,45.2,45.2,40.77,40.77,40.77,1016.32,1016.32,1016.32,33.41,33.41,33.41,30.0,30.0,30.0,8.5,8.5,1,8.5,21.0
june,13,sunday,22,week4,summer,weekend,afternoon,20.076228072729226,20.076228072729226,20.076228072729226,45.623508,45.623508,45.623508,13.787793,13.787793,13.787793,37.91,37.91,37.91,78.17,78.17,78.17,27.4,27.4,27.4,45.22,45.22,45.22,1015.77,1015.77,1015.77,33.56,33.56,33.56,29.94,29.94,29.94,9.0,9.0,1,9.0,27.12
june,14,sunday,22,week4,summer,weekend,afternoon,19.233980546454525,19.233980546454525,19.233980546454525,45.6234,45.6234,45.6234,13.78703,13.78703,13.78703,30.08,30.08,30.08,83.79,83.79,83.79,34.1,34.1,34.1,43.89,43.89,43.89,1014.99,1014.99,1014.99,33.16,33.16,33.16,29.63,29.63,29.63,8.7,8.7,1,8.7,18.98
june,17,sunday,22,week4,summer,weekend,afternoon,18.239931017109512,18.239931017109512,18.239931017109512,45.623575,45.623575,45.623575,13.78809,13.78809,13.78809,30.87,30.87,30.87,74.84,74.84,74.84,30.6,30.6,30.6,44.84,44.84,44.84,1014.78,1014.78,1014.78,31.68,31.68,31.68,28.12,28.12,28.12,6.1,6.1,1,6.1,6.99
june,19,sunday,22,week4,summer,weekend,evening,16.34675803694557,16.34675803694557,16.34675803694557,45.623445,45.623445,45.623445,13.787187,13.787187,13.787187,43.47,43.47,43.47,81.92,81.92,81.92,33.9,33.9,33.9,42.82,42.82,42.82,1014.18,1014.18,1014.18,30.39,30.39,30.39,26.75,26.75,26.75,7.3,7.3,1,7.3,12.46
june,20,sunday,22,week4,summer,weekend,evening,15.295884495750139,15.295884495750139,15.295884495750139,45.623542,45.623542,45.623542,13.78643,13.78643,13.78643,31.21,31.21,31.21,130.07,130.07,130.07,45.1,45.1,45.1,43.45,43.45,43.45,1014.47,1014.47,1014.47,28.97,28.97,28.97,25.25,25.25,25.25,7.0,7.0,1,7.0,10.18
june,21,sunday,22,week4,summer,weekend,evening,14.452970665091705,14.452970665091705,14.452970665091705,45.623507,45.623507,45.623507,13.787855,13.787855,13.787855,39.98,39.98,39.98,73.5,73.5,73.5,45.7,45.7,45.7,42.39,42.39,42.39,1014.97,1014.97,1014.97,28.46,28.46,28.46,24.69,24.69,24.69,8.3,8.3,1,8.3,12.75
june,3,sunday,29,week4,summer,weekend,night,18.358415095401963,18.358415095401963,18.358415095401963,45.623552,45.623552,45.623552,13.786467,13.786467,13.786467,27.19,27.19,27.19,130.91,130.91,130.91,46.6,46.6,46.6,47.55,47.55,47.55,1017.17,1017.17,1017.17,30.78,30.78,30.78,25.88,25.88,25.88,9.3,9.3,1,9.3,7.79
june,4,sunday,29,week4,summer,weekend,night,18.697012254427722,18.697012254427722,18.697012254427722,45.623393,45.623393,45.623393,13.78721,13.78721,13.78721,33.71,33.71,33.71,82.13,82.13,82.13,46.5,46.5,46.5,46.59000000000001,46.59000000000001,46.59000000000001,1017.45,1017.45,1017.45,31.51,31.51,31.51,26.75,26.75,26.75,7.7,7.7,1,7.7,13.78
june,5,sunday,29,week4,summer,weekend,night,18.655585184861494,18.655585184861494,18.655585184861494,45.623565,45.623565,45.623565,13.788163,13.788163,13.788163,36.24,36.24,36.24,74.32,74.32,74.32,37.7,37.7,37.7,44.41,44.41,44.41,1017.73,1017.73,1017.73,32.31,32.31,32.31,28.0,28.0,28.0,6.0,6.0,1,6.0,9.65
june,8,sunday,29,week4,summer,weekend,morning,19.850334625733232,19.850334625733232,19.850334625733232,45.623503,45.623503,45.623503,13.787732,13.787732,13.787732,37.43,37.43,37.43,77.2,77.2,77.2,34.3,34.3,34.3,39.9,39.9,39.9,1017.39,1017.39,1017.39,35.56,35.56,35.56,31.44,31.44,31.44,6.2,6.2,1,6.2,12.26
june,9,sunday,29,week4,summer,weekend,morning,20.315613409109837,20.315613409109837,20.315613409109837,45.623447,45.623447,45.623447,13.787138,13.787138,13.787138,32.34,32.34,32.34,82.89,82.89,82.89,34.3,34.3,34.3,35.72,35.72,35.72,1016.8,1016.8,1016.8,38.11,38.11,38.11,33.63,33.63,33.63,6.3,6.3,1,6.3,10.2
june,10,sunday,29,week4,summer,weekend,morning,19.78066437559219,19.78066437559219,19.78066437559219,45.6235,45.6235,45.6235,13.787467,13.787467,13.787467,34.6,34.6,34.6,79.48,79.48,79.48,35.1,35.1,35.1,33.89,33.89,33.89,1016.55,1016.55,1016.55,38.47,38.47,38.47,34.56,34.56,34.56,5.6,5.6,1,5.6,7.14
june,11,sunday,29,week4,summer,weekend,morning,21.540214530286658,21.540214530286658,21.540214530286658,45.623555,45.623555,45.623555,13.786618,13.786618,13.786618,27.67,27.67,27.67,129.87,129.87,129.87,52.1,52.1,52.1,36.04,36.04,36.04,1015.47,1015.47,1015.47,39.34,39.34,39.34,34.94,34.94,34.94,12.3,12.3,1,12.3,10.94
june,13,sunday,29,week4,summer,weekend,afternoon,23.967640329516083,23.98371309194563,23.951567567086535,45.623481999999996,45.623567,45.623397,13.786918499999999,13.787452,13.786385,33.269999999999996,39.41,27.13,105.725,132.48,78.97,41.3,43.7,38.9,41.42,41.46,41.38,1014.8399999999999,1014.88,1014.8,39.49,39.49,39.49,34.25,34.25,34.25,7.0,6.4,2,6.7,19.74
june,14,sunday,29,week4,summer,weekend,afternoon,23.72922711156544,23.72922711156544,23.72922711156544,45.623353,45.623353,45.623353,13.786897,13.786897,13.786897,28.43,28.43,28.43,92.67,92.67,92.67,36.9,36.9,36.9,43.37,43.37,43.37,1014.15,1014.15,1014.15,38.37,38.37,38.37,33.5,33.5,33.5,8.4,8.4,1,8.4,13.82
june,15,sunday,29,week4,summer,weekend,afternoon,23.22152386355945,23.22152386355945,23.22152386355945,45.623438,45.623438,45.623438,13.786718,13.786718,13.786718,24.04,24.04,24.04,117.01,117.01,117.01,39.8,39.8,39.8,43.5,43.5,43.5,1013.77,1013.77,1013.77,37.75,37.75,37.75,32.81,32.81,32.81,6.2,6.2,1,6.2,10.86
june,17,sunday,29,week4,summer,weekend,afternoon,21.883620667307646,21.883620667307646,21.883620667307646,45.623418,45.623418,45.623418,13.787032,13.787032,13.787032,27.08,27.08,27.08,85.47,85.47,85.47,40.0,40.0,40.0,44.67,44.67,44.67,1013.77,1013.77,1013.77,35.78,35.78,35.78,31.25,31.25,31.25,7.2,7.2,1,7.2,6.11
june,18,sunday,29,week4,summer,weekend,evening,20.02391351095891,20.02391351095891,20.02391351095891,45.623497,45.623497,45.623497,13.787387,13.787387,13.787387,32.26,32.26,32.26,80.67,80.67,80.67,42.3,42.3,42.3,40.96,40.96,40.96,1013.51,1013.51,1013.51,35.28,35.28,35.28,30.69,30.69,30.69,7.9,7.9,1,7.9,8.24
june,19,sunday,29,week4,summer,weekend,evening,20.31123258414374,20.31571679048062,20.306748377806862,45.623506000000006,45.62353,45.623482,13.787018,13.787573,13.786463,30.15,30.52,29.78,106.6,132.44,80.76,36.25,37.9,34.6,42.24,42.24,42.24,1013.52,1013.57,1013.47,35.045,35.05,35.04,30.31,30.31,30.31,6.7,6.2,2,6.45,9.8
june,20,sunday,29,week4,summer,weekend,evening,21.197564462791952,21.198224506247357,21.196904419336548,45.6235115,45.623595,45.623428,13.7868065,13.78726,13.786353,27.27,28.41,26.13,105.435,130.41,80.46,42.7,45.3,40.1,46.975,46.99,46.96,1014.09,1014.11,1014.07,34.114999999999995,34.12,34.11,29.19,29.19,29.19,7.5,6.8,2,7.15,11.65
june,21,sunday,29,week4,summer,weekend,evening,19.947224471227322,19.949005990163013,19.945442952291632,45.623479,45.623525,45.623433,13.787344000000001,13.78798,13.786708,27.884999999999998,33.47,22.3,94.015,113.09,74.94,45.95,48.8,43.1,45.315,45.32,45.31,1014.115,1014.18,1014.05,33.38,33.38,33.38,28.38,28.38,28.38,8.6,7.4,2,8.0,10.06
june,22,sunday,29,week4,summer,weekend,evening,19.38111570453189,19.384698603901313,19.377532805162467,45.623484000000005,45.623488,45.62348,13.787136499999999,13.787703,13.78657,29.765,33.71,25.82,104.065,129.29,78.84,44.05,45.9,42.2,44.870000000000005,44.88,44.86,1014.265,1014.31,1014.22,32.93,32.93,32.93,27.81,27.81,27.81,12.3,10.4,2,11.350000000000001,12.64
june,5,monday,30,week4,summer,weekday,night,16.31079654242189,16.31079654242189,16.31079654242189,45.623418,45.623418,45.623418,13.787103,13.787103,13.787103,33.6,33.6,33.6,84.17,84.17,84.17,41.3,41.3,41.3,43.19,43.19,43.19,1013.91,1013.91,1013.91,30.2,30.2,30.2,28.56,28.56,28.56,7.1,7.1,1,7.1,15.77
june,7,monday,30,week4,summer,weekday,morning,18.40072399785994,18.40072399785994,18.40072399785994,45.623507,45.623507,45.623507,13.787728,13.787728,13.787728,38.61,38.61,38.61,78.51,78.51,78.51,42.5,42.5,42.5,42.04,42.04,42.04,1014.1,1014.1,1014.1,33.0,33.0,33.0,30.69,30.69,30.69,13.5,13.5,1,13.5,17.41
june,8,monday,30,week4,summer,weekday,morning,19.152052524153465,19.152052524153465,19.152052524153465,45.623527,45.623527,45.623527,13.787613,13.787613,13.787613,44.99,44.99,44.99,78.86,78.86,78.86,18.4,18.4,18.4,38.29,38.29,38.29,1013.95,1013.95,1013.95,35.52,35.52,35.52,33.5,33.5,33.5,8.6,8.6,1,8.6,17.84
june,9,monday,30,week4,summer,weekday,morning,19.17452189108668,19.17452189108668,19.17452189108668,45.623553,45.623553,45.623553,13.786477,13.786477,13.786477,24.58,24.58,24.58,131.22,131.22,131.22,37.8,37.8,37.8,34.4,34.4,34.4,1013.44,1013.44,1013.44,37.5,37.5,37.5,35.06,35.06,35.06,7.8,7.8,1,7.8,29.1
june,11,monday,30,week4,summer,weekday,morning,20.147584017169713,20.147584017169713,20.147584017169713,45.623478,45.623478,45.623478,13.786668,13.786668,13.786668,24.24,24.24,24.24,112.73,112.73,112.73,45.6,45.6,45.6,35.16,35.16,35.16,1013.13,1013.13,1013.13,38.21,38.21,38.21,35.63,35.63,35.63,8.3,8.3,1,8.3,16.18
june,12,monday,30,week4,summer,weekday,afternoon,20.281362582215987,20.281362582215987,20.281362582215987,45.62343,45.62343,45.62343,13.786915,13.786915,13.786915,23.08,23.08,23.08,97.37,97.37,97.37,36.1,36.1,36.1,33.88,33.88,33.88,1012.56,1012.56,1012.56,39.05,39.05,39.05,36.19,36.19,36.19,8.0,8.0,1,8.0,20.8
june,14,monday,30,week4,summer,weekday,afternoon,19.446028482238887,19.47192369806139,19.420133266416386,45.6234825,45.62355,45.623415,13.787525,13.788052,13.786998,25.41,27.63,23.19,80.875,87.75,74.0,41.7,44.3,39.1,32.69499999999999,32.73,32.66,1012.155,1012.42,1011.89,38.75,38.76,38.74,35.28,35.31,35.25,7.3,6.6,2,6.949999999999999,19.42
june,15,monday,30,week4,summer,weekday,afternoon,19.24935863390487,19.26085650696392,19.237860760845823,45.6235225,45.623563,45.623482,13.7870475,13.787572,13.786523,22.740000000000002,31.89,13.59,99.91499999999999,119.38,80.45,34.75,37.6,31.9,33.735,33.75,33.72,1011.7850000000001,1011.99,1011.58,37.945,37.95,37.94,33.81,33.81,33.81,9.1,8.5,2,8.8,16.1
june,16,monday,30,week4,summer,weekday,afternoon,19.61315243832514,19.61315243832514,19.61315243832514,45.623415,45.623415,45.623415,13.786787,13.786787,13.786787,21.43,21.43,21.43,104.79,104.79,104.79,49.0,49.0,49.0,38.46,38.46,38.46,1011.03,1011.03,1011.03,35.96,35.96,35.96,31.62,31.62,31.62,6.1,6.1,1,6.1,11.27
june,18,monday,30,week4,summer,weekday,evening,17.950642085768397,17.950642085768397,17.950642085768397,45.623533,45.623533,45.623533,13.786568,13.786568,13.786568,24.52,24.52,24.52,129.3,129.3,129.3,35.3,35.3,35.3,36.29,36.29,36.29,1010.71,1010.71,1010.71,35.13,35.13,35.13,31.37,31.37,31.37,5.5,5.5,1,5.5,12.86
june,19,monday,30,week4,summer,weekday,evening,16.891198481253234,16.89573351340536,16.88666344910111,45.623501000000005,45.623537,45.623465,13.787046,13.787582,13.78651,30.5,37.37,23.63,103.72500000000001,128.83,78.62,40.9,43.8,38.0,34.78,34.79,34.77,1011.0450000000001,1011.24,1010.85,34.69,34.69,34.69,30.845,30.88,30.81,7.9,7.5,2,7.7,9.0
june,20,monday,30,week4,summer,weekday,evening,16.635953732161244,16.638185673148243,16.633721791174246,45.6235205,45.623543,45.623498,13.787326,13.78807,13.786582,32.504999999999995,38.08,26.93,102.28999999999999,128.62,75.96,45.5,48.9,42.1,35.265,35.27,35.26,1011.575,1011.89,1011.26,34.15,34.15,34.15,29.84,29.87,29.81,7.5,6.8,2,7.15,13.34
june,21,monday,30,week4,summer,weekday,evening,16.083798714176208,16.086008640343294,16.08158878800912,45.6234975,45.623498,45.623497,13.787229499999999,13.787897,13.786562,35.879999999999995,39.5,32.26,103.41,130.57,76.25,38.349999999999994,40.4,36.3,35.465,35.47,35.46,1011.6949999999999,1011.73,1011.66,33.42,33.42,33.42,29.44,29.44,29.44,8.5,8.3,2,8.4,13.36
july,6,sunday,6,week1,summer,weekend,morning,18.06838605165444,18.06838605165444,18.06838605165444,45.623577,45.623577,45.623577,13.786445,13.786445,13.786445,25.52,25.52,25.52,130.65,130.65,130.65,55.0,55.0,55.0,51.13,51.13,51.13,1008.47,1008.47,1008.47,29.2,29.2,29.2,26.62,26.62,26.62,6.3,6.3,1,6.3,14.9
july,7,sunday,6,week1,summer,weekend,morning,19.19988798461545,19.19988798461545,19.19988798461545,45.623422,45.623422,45.623422,13.78677,13.78677,13.78677,23.85,23.85,23.85,109.54,109.54,109.54,47.3,47.3,47.3,47.21,47.21,47.21,1008.19,1008.19,1008.19,31.83,31.83,31.83,29.06,29.06,29.06,7.3,7.3,1,7.3,15.12
july,9,sunday,6,week1,summer,weekend,morning,18.73342969802066,18.806019756141325,18.660839639899997,45.623587,45.623592,45.623582,13.787254,13.788083,13.786425,31.119999999999997,38.0,24.24,101.63499999999999,128.69,74.58,39.65,46.0,33.3,40.485,40.68,40.29,1008.13,1008.23,1008.03,34.045,34.05,34.04,31.34,31.37,31.31,5.8,4.1,2,4.949999999999999,14.17
july,10,sunday,6,week1,summer,weekend,morning,20.182531012764525,20.182531012764525,20.182531012764525,45.623467,45.623467,45.623467,13.787563,13.787563,13.787563,42.98,42.98,42.98,78.89,78.89,78.89,41.6,41.6,41.6,42.01,42.01,42.01,1007.56,1007.56,1007.56,35.0,35.0,35.0,30.94,30.94,30.94,7.3,7.3,1,7.3,18.36
july,11,sunday,6,week1,summer,weekend,morning,19.69523388977914,19.69523388977914,19.69523388977914,45.623563,45.623563,45.623563,13.786453,13.786453,13.786453,23.34,23.34,23.34,128.86,128.86,128.86,50.7,50.7,50.7,42.9,42.9,42.9,1007.28,1007.28,1007.28,34.08,34.08,34.08,30.31,30.31,30.31,6.6,6.6,1,6.6,12.85
july,12,sunday,6,week1,summer,weekend,afternoon,21.618176910402127,21.618176910402127,21.618176910402127,45.623545,45.623545,45.623545,13.787965,13.787965,13.787965,39.34,39.34,39.34,74.96,74.96,74.96,36.7,36.7,36.7,43.71,43.71,43.71,1006.47,1006.47,1006.47,35.88,35.88,35.88,32.75,32.75,32.75,9.0,9.0,1,9.0,20.63
july,14,sunday,6,week1,summer,weekend,afternoon,21.976351938559187,21.976351938559187,21.976351938559187,45.623433,45.623433,45.623433,13.787203,13.787203,13.787203,36.0,36.0,36.0,81.21,81.21,81.21,36.2,36.2,36.2,46.85,46.85,46.85,1005.5,1005.5,1005.5,35.02,35.02,35.02,30.75,30.75,30.75,5.5,5.5,1,5.5,17.33
